Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Product_Label,Cluster
P37891,0.5309418739606054,0.7308146451160576,0.7369017552163738,0.2366437051765359,Food,2,0
P42243,0.4621717301523266,0.371852207609,1.0,0.2628933800578732,Food,2,0
P32294,0.3066701824898394,0.5150850147627842,0.5929425738327133,0.0319640866080731,Clothing,0,1
P59188,0.575314891768941,0.7260725587678462,0.6718164099389653,0.2452934517168954,Furniture,3,4
P61624,0.4500321667398541,0.366759763688908,0.3960282453762707,0.4708494707861843,Food,2,0
P30738,0.4989376441543692,0.4006704709774137,0.2678895491420269,0.3610389871366671,Clothing,0,1
P55982,0.1060046045949092,0.3163218179476216,0.4659952188403629,0.3969143321868695,Furniture,3,4
P65988,0.4176485134653546,0.3585695565125728,0.6160465356388091,0.2707148380196291,Furniture,3,4
P82370,0.4038620972220163,0.5037546331635154,0.5393938789049553,0.376216857402621,Toys,4,2
P28343,0.5737100806543828,0.3423712765267553,0.6304485027007845,0.1304897913369522,Clothing,0,1
P88194,0.1718297553680374,0.3676646348264531,0.5146869220402129,0.2500257709406032,Toys,4,2
P72227,0.5423310244021522,0.1981533127395687,0.41219324840431,0.3169657985685933,Furniture,3,4
P62843,0.6874178184218329,0.6598172415560651,0.3010176076665388,0.5672670217637409,Furniture,3,4
P66675,0.2781077646299743,0.1162797769150957,0.4889404849897049,0.4307043386979446,Electronics,1,3
P10818,0.5619286789947068,0.4357259788263398,0.4478142920460495,0.2873590575338803,Toys,4,2
P84867,0.7630790289605709,0.5006349337266087,0.4739832840148376,0.4376680558889823,Furniture,3,4
P75725,0.5014258049521041,0.5147068168391112,0.2970021095603396,0.2438148132507246,Clothing,0,1
P90356,0.3689666936280764,0.3645803033402588,0.4015632390018216,0.6769198251332939,Food,2,0
P48404,0.314826384581375,0.2361003525253615,0.0647117305355562,0.4063050143155169,Furniture,3,4
P68738,0.3902319144154607,0.3508265553083673,0.4894301325317832,0.2325664719489066,Toys,4,2
P39582,0.6936133282578822,0.6432727170312735,0.6718471003464006,0.382851872118517,Toys,4,2
P05185,0.5007988877556223,0.3526128694492381,0.5479865011574241,0.4598886499548635,Clothing,0,1
P77317,0.3425905923854658,0.289523451265076,0.453108038452174,0.0553060206779415,Food,2,0
P73409,0.4177726143603158,0.1647539443355661,0.7081040144676612,0.2229042035508765,Clothing,0,1
P33703,0.6447941680135121,0.5624738970686138,0.5392570942814262,0.2617836959906904,Furniture,3,4
P19951,0.6047345571631038,0.5326607399692592,0.5172829876239696,0.4546746845416594,Electronics,1,3
P49269,0.4817029514728807,0.436782965672676,0.4079180938766139,0.0427624598679118,Electronics,1,3
P64277,0.4159639543847618,0.6619343202044025,0.4725660382168289,0.4530683424939456,Food,2,0
P16916,0.2574786171700185,0.134252622929287,0.3064462193689374,0.3225012941957149,Furniture,3,4
P52626,0.4123463223920331,0.2693327801548909,0.2846371293558757,0.0642476632083837,Food,2,0
P13847,0.3324991936437784,0.4722073296095064,0.3244281286786836,0.2426460817585664,Clothing,0,1
P14979,0.2377424679212455,0.52915999067611,0.4895257236219108,0.1047120679218751,Toys,4,2
P60074,0.6466215446897345,0.5310087297348728,0.6686184478782743,0.2637029193354683,Electronics,1,3
P03066,0.6582811665119961,0.2541442994144816,0.7535360721777599,0.2175618147166594,Electronics,1,3
P96084,0.523051271465911,0.4863356500046363,0.4713943618611489,0.2513690937119354,Toys,4,2
P83185,0.4001889269768067,0.4584491322327224,0.4016654372645226,0.2609856101627501,Furniture,3,4
P43403,0.4628801432020478,0.5261107435267016,0.5167275853083788,0.3711724538373455,Toys,4,2
P44440,0.4763867825771655,0.2709320840391557,0.3568003302806659,0.5462293119332372,Toys,4,2
P24926,0.5324021272911689,0.4205340073371653,0.3064394309776032,0.4121011186826439,Food,2,0
P05633,0.4718970437584968,0.3741497194221244,0.8078595890837988,0.1476315329339082,Toys,4,2
P18585,0.5509701191802068,0.334411745809175,0.2343454637614841,0.6625215684723372,Electronics,1,3
P48420,0.4988053442685973,0.6066474667860992,0.3143722604644196,0.4285506148915362,Toys,4,2
P83406,0.4401596698419429,0.3218869862249662,0.4363716053505093,0.3160727873074512,Electronics,1,3
P89827,0.2890058186984247,0.6377959743549888,0.5143780172705058,0.3410026930469593,Electronics,1,3
P34760,0.4542412172771652,0.4394499099108799,0.4709140827498786,0.3991797873368906,Electronics,1,3
P20852,0.528721861984503,0.286072532368388,0.6237573775270124,0.2111056691781088,Clothing,0,1
P82330,0.3992381513568252,0.3886786432140063,0.2983034664552031,0.1991936202111835,Food,2,0
P90492,0.3495859398934102,0.6064168378977625,0.4839831286669953,0.1349176397933463,Furniture,3,4
P60449,0.4797653584742745,0.3315250161441486,0.2752430615616583,0.171431697858399,Toys,4,2
P40117,0.4285575397579004,0.4352601069175596,0.5643400253056461,0.0718790416769235,Food,2,0
P70767,0.1861811231218104,0.5386135025212723,0.51181416197155,0.5255816292708397,Furniture,3,4
P44933,0.4535933027691294,0.4430817336731901,0.5166105777387843,0.3260469803662783,Furniture,3,4
P66433,0.1021808919404397,0.2654742233399056,0.4832176801545062,0.2564482491916529,Food,2,0
P35272,0.7652498059275508,0.5086013784045079,0.31316231368907,0.4254102422100315,Food,2,0
P77338,0.2506042898209872,0.3748072997966521,0.4627315973785445,0.2371397265143511,Furniture,3,4
P59401,0.5183285258081191,0.6056794861337644,0.4634609309789339,0.0079325550745126,Clothing,0,1
P15976,0.321183302226356,0.2276549269497602,0.3832299939623499,0.5398196227087637,Toys,4,2
P09636,0.313534006976096,0.0704351067597347,0.5215716615871389,0.1937973378518651,Food,2,0
P29908,0.3121899523281262,0.6243569534119996,0.3841360534448655,0.5009550869874201,Furniture,3,4
P65159,0.5097931188438067,0.4550652353727489,0.5635371515263549,0.2289319853901485,Food,2,0
P36704,0.4524729029099803,0.58035133299765,0.7801414938185292,0.0861595160387044,Toys,4,2
P94269,0.6182972270633527,0.132381048325054,0.5704887971331075,0.1974229590805156,Food,2,0
P91620,0.4126397711705956,0.5557545634203067,0.4657073420508736,0.1289407932928903,Furniture,3,4
P50628,0.732276177051832,0.5137524474540426,0.3235847223795178,0.3666118165824619,Furniture,3,4
P73153,0.2363190913626144,0.4770883418709033,0.5671761383235681,0.050404780042444,Clothing,0,1
P48032,0.3192762413159953,0.4163644088535451,0.3874277858246919,0.1115005676218718,Toys,4,2
P99907,0.33510689814781,0.3187045507287059,0.3646553039052999,0.4191523540426758,Clothing,0,1
P61597,0.5748896240987702,0.2965073464180439,0.2260339899164838,0.1746081110227759,Toys,4,2
P94931,0.405254483919555,0.6024189746617575,0.5696414814861575,0.5548262296044314,Toys,4,2
P32062,0.5337322505476702,0.2822739959896986,0.4802757916084794,0.1431176578318304,Clothing,0,1
P50616,0.3741932858479041,0.4087565101481775,0.5097531724469472,0.2332406688291328,Clothing,0,1
P43379,0.1821550394673207,0.3927151050641008,0.2953014897388769,0.2759575228369264,Electronics,1,3
P87273,0.4529669886200443,0.832044388199988,0.7362465160010048,0.6461250195055412,Electronics,1,3
P00170,0.3669782186868687,0.4326472943219404,0.5034124173831849,0.3663511885846833,Toys,4,2
P40836,0.4917208435614145,0.3656940199104946,0.7461279069199619,0.3235267946120674,Clothing,0,1
P69390,0.4395189101563712,0.3249163045041225,0.3408978083416154,0.3818769158463547,Furniture,3,4
P32575,0.4716937176560659,0.4626742757087796,0.5899879642271835,0.1646974864559175,Furniture,3,4
P72117,0.5846608851206649,0.5090093141327169,0.484109254646105,0.0695914785624357,Toys,4,2
P21179,0.6896047179186698,0.4620226521340222,0.5178005066617649,0.1270170043489816,Toys,4,2
P60599,0.3736290628550096,0.4469958848252835,0.3406595205369332,0.1695201126324551,Toys,4,2
P69083,0.4999596739188092,0.5203961693607229,0.5625332323757877,0.0065275303875346,Food,2,0
P00346,0.6502797605043313,0.5433255675015096,0.4470162136530321,0.3738698591074388,Furniture,3,4
P59556,0.6278907988622269,0.5041037018285998,0.4847858516303216,0.2867330679113548,Toys,4,2
P23424,0.4553189295231383,0.4271832075851834,0.3591764138492779,0.170193418971284,Toys,4,2
P69228,0.3246996993313595,0.2907073924713839,0.5951860279361034,0.3463338196062648,Toys,4,2
P83302,0.6535102379965042,0.3789916939473356,0.569658930745476,0.2865107945609727,Toys,4,2
P31288,0.4851411304689137,0.4806805215347961,0.3807395647466312,0.0673883419424027,Toys,4,2
P85366,0.3393053048877497,0.7355650547218695,0.4928238380803078,0.551785077837077,Toys,4,2
P27927,0.2519137391467054,0.7016671804779397,0.5694336198577625,0.1223123357540357,Electronics,1,3
P64737,0.3605231891952005,0.5638812842930673,0.4491126426125325,0.4081489730945905,Food,2,0
P41383,0.4718691846079249,0.4998573258355586,0.3847252222612117,0.4861682007859823,Food,2,0
P22880,0.4659579855924636,0.393713669032487,0.464962300722674,0.0578714290352537,Clothing,0,1
P78660,0.7446367890174056,0.5438482641407558,0.0815219509716099,0.3297705067034905,Furniture,3,4
P11601,0.2778088191126052,0.3471075809513317,0.7770289431632378,0.6001326721837202,Clothing,0,1
P26545,0.4503200492861839,0.4231238476487562,0.3803730355302562,0.1014228903284332,Furniture,3,4
P17348,0.6379198210203731,0.6850755644874083,0.5603090553770398,0.3000027192185497,Toys,4,2
P57547,0.5881900532031828,0.2603520516001407,0.6080587195640299,0.3141423639444127,Furniture,3,4
P22169,0.6588422175368431,0.2976775347228941,0.6182218268644706,0.4025577868405628,Food,2,0
P92254,0.4332076099871167,0.2805252873789193,0.612874837049515,0.3315857598506222,Electronics,1,3
P73349,0.6535921476507756,0.2536708536655588,0.5756219035251096,0.2412000705385326,Toys,4,2
P57492,0.2176647405346404,0.6395107951779682,0.6896656249801713,0.4100183819981471,Electronics,1,3
P58597,0.6295103601785974,0.5416541984363875,0.7836007475118242,0.3701192135591661,Food,2,0
P12300,0.3744408309002844,0.6945053250218782,0.6515730741448538,0.2125351094016126,Furniture,3,4
P99161,0.0540922467970501,0.4470646623912674,0.5258430046551551,0.2609856101627501,Furniture,3,4
P35481,0.5306882081877508,0.4357259788263398,0.4712692639007143,0.1114410469881672,Toys,4,2
P83699,0.5594482512992728,0.1689269433612223,0.5920096854091984,0.1538817491940576,Electronics,1,3
P55764,0.3102741251401815,0.4484550145101111,0.771276899825558,0.3224010976669779,Food,2,0
P02278,0.5233400900594948,0.5253632526951975,0.6407679458673755,0.2698465314284226,Furniture,3,4
P61449,0.4107591226803871,0.3195441292067951,0.6634730644068718,0.4538886325387731,Toys,4,2
P00869,0.4542412172771652,0.3217435542613822,0.0602973549812886,0.012121471254756,Electronics,1,3
P89731,0.4823426007899207,0.490821927192735,0.5123364924075391,0.366782272927861,Clothing,0,1
P65054,0.4109885365574302,0.5029182308470171,0.6191050894254115,0.4707404892259348,Clothing,0,1
P69578,0.0813050928210564,0.4010355040065675,0.4584245285095378,0.1432682730075342,Toys,4,2
P42896,0.0856058519221132,0.501881324174483,0.3638936653942775,0.1459354157688708,Furniture,3,4
P78808,0.3274360502033924,0.3170893810502004,0.4714058324495119,0.3427725707643891,Food,2,0
P51521,0.5393852867488639,0.4953367409479623,0.3676122743780884,0.2609856101627501,Furniture,3,4
P18106,0.7049404365741718,0.6712284780669778,0.3546361179449319,0.2972484062629005,Electronics,1,3
P75386,0.4907477947819783,0.4780793378489834,0.3543762976253209,0.1618450389061307,Toys,4,2
P82900,0.3055633605308989,0.2719107019326444,0.6094909966129252,0.247661193074836,Food,2,0
P08980,0.264201686623638,0.5831037428302563,0.361671476950716,0.4446753984404903,Food,2,0
P33132,0.3827666465817507,0.4707500884591265,0.5066763759065892,0.3532410075865609,Furniture,3,4
P21123,0.5499313893973877,0.2563083606913575,0.126515477998138,0.3285121475883052,Toys,4,2
P72049,0.3226946471477556,0.4227936630057131,0.2288751763538313,0.1343653797567953,Food,2,0
P51160,0.3552868184980882,0.5715466042574032,0.5107155820351063,0.0479785922035575,Food,2,0
P64954,0.4003657058201328,0.4690467124735904,0.6046582288481099,0.2198032451421561,Toys,4,2
P41174,0.5896705820328277,0.3385858468833054,0.8078585672478441,0.3257485772716639,Furniture,3,4
P05118,0.5017685741523277,0.1829867484127359,0.2643188997805333,0.0502802155227803,Food,2,0
P85106,0.256684126178673,0.4937308254338593,0.3288123949233202,0.3570268123025579,Electronics,1,3
P48715,0.4156596737623715,0.2649782098635678,0.356347959694591,0.1001588321588562,Food,2,0
P16199,0.5430150722962209,0.4920187558636144,0.481842034269579,0.3020144051341975,Furniture,3,4
P99225,0.6028465182821504,0.4357259788263398,0.2927006678086828,0.3594399622565963,Toys,4,2
P65993,0.3497491206158961,0.4555879569048266,0.5602063897234142,0.4200911216491208,Clothing,0,1
P70441,0.2268287532344242,0.5350706020276731,0.5597849240334398,0.2028133390752061,Clothing,0,1
P10589,0.5249158380657023,0.506669162569026,0.6598380045744152,0.1002792489404264,Electronics,1,3
P77084,0.7055411377064352,0.2879239616727029,0.7256219837946897,0.166960756854407,Furniture,3,4
P85101,0.4429187855248193,0.055251689798002,0.7150895387722913,0.2771886747869249,Toys,4,2
P13793,0.5507744131965203,0.4129487714138939,0.5022713607011927,0.4432442471613421,Food,2,0
P46547,0.4623710318514044,0.3453427786975068,0.5144098785254536,0.2053977392834432,Electronics,1,3
P78581,0.4328936099937324,0.2094387810254421,0.5302766076529593,0.47918707864033,Furniture,3,4
P90932,0.6143056136311025,0.3016299477001964,0.2965959895244429,0.2461315128440355,Furniture,3,4
P12619,0.2039184579196388,0.6863010399552882,0.527356455386905,0.4017003288123744,Food,2,0
P36088,0.5807473756598318,0.3465536232826794,0.7050744940415912,0.0389103121919972,Electronics,1,3
P77784,0.3317933487790572,0.3815621162771587,0.2578649769021357,0.0054979688960817,Electronics,1,3
P99734,0.3911760795918523,0.1953741776908968,0.7936505336186361,0.0028486891593905,Food,2,0
P24806,0.3098882938374361,0.3040357078145124,0.4715018601309049,0.2371430788459218,Toys,4,2
P22602,0.4793283073335983,0.4055043118857556,0.4939320912350135,0.1706232731531633,Food,2,0
P76448,0.5262276638794349,0.5043931722975082,0.3492426848473183,0.4605528112880158,Food,2,0
P18485,0.346285687130856,0.4441599986240219,0.188216151429205,0.031197873226386,Furniture,3,4
P40520,0.2975383262755283,0.3151665108413336,0.4824260186105884,0.4756225671804354,Food,2,0
P19307,0.3116815547613632,0.548556718935084,0.3486693077825562,0.3456974189828844,Clothing,0,1
P54855,0.3007538523521988,0.4134772524890316,0.3240165269187967,0.1253920641728023,Toys,4,2
P12949,0.5643952541365448,0.366354756456977,0.5951236560893371,0.3038416368701135,Furniture,3,4
P49399,0.7076947624582522,0.3620541027913431,0.5064509593646235,0.5301340082030056,Clothing,0,1
P69618,0.416456004500613,0.3651803123404042,0.507586899258655,0.3855269296878741,Clothing,0,1
P95812,0.4929384625624978,0.240959041937587,0.1867870586878989,0.0715966785138455,Clothing,0,1
P15116,0.4209177547008246,0.717287470057638,0.2614463713987824,0.1938898586015134,Furniture,3,4
P00308,0.4387824973262993,0.4112902575532985,0.4989828839381267,0.6691987559838335,Furniture,3,4
P30387,0.4210974065852987,0.6249600509919901,0.5743925297008944,0.094389279814883,Clothing,0,1
P46206,0.5258510203467934,0.5965698388194316,0.6375976694188813,0.4844888624045618,Food,2,0
P73696,0.4637348666706596,0.3408448784043061,0.5310240062487028,0.4814212471297401,Food,2,0
P44680,0.2418236740983979,0.4954250922760745,0.1943015933454013,0.2237467607452102,Clothing,0,1
P00848,0.4066798718089721,0.3987280993620295,0.140607401827899,0.4161272532260711,Food,2,0
P72531,0.5283574505409804,0.5142442737406068,0.638967263473353,0.010103223473748,Electronics,1,3
P64393,0.3218817369250095,0.3639457251297123,0.3129752678696895,0.2674723930285294,Food,2,0
P86624,0.6783755948684137,0.3325677352165684,0.5139229550404292,0.5339266580434339,Clothing,0,1
P03828,0.4043981318125167,0.4878156239904199,0.6616098337903235,0.2931907727443879,Electronics,1,3
P92607,0.4478479541793023,0.3921868612910917,0.4164692555984544,0.3612315474464542,Furniture,3,4
P60558,0.4484615855098647,0.7208419903311323,0.5682304878693198,0.0774801655561226,Food,2,0
P20999,0.6496478394827968,0.6903247516132361,0.4266264042006393,0.6707306573988998,Furniture,3,4
P26717,0.4387875896955799,0.4488349524695713,0.5279943780174342,0.0424020422652004,Food,2,0
P00228,0.341310397827528,0.0,0.4712692639007143,0.6274656144792122,Toys,4,2
P29861,0.3032062382234168,0.4081613726935588,0.5200605749505698,0.3002604133302095,Toys,4,2
P12497,0.277606701945068,0.5752192282183883,0.5638671803741965,0.0972036609238148,Furniture,3,4
P73164,0.2687647207379113,0.2563301465607845,0.4613704037367578,0.1550056478624972,Furniture,3,4
P40585,0.3423453440958041,0.2901713420361865,0.5937007423708865,0.5545644378585164,Clothing,0,1
P46783,0.4607907161643134,0.4722246674873055,0.4037064922202222,0.1631577654115825,Food,2,0
P64738,0.5729235524194985,0.3872964651507832,0.3457634934933333,0.1049541296697685,Clothing,0,1
P01968,0.5368694209754223,0.5988396932564166,0.5312690366706805,0.1375150708960243,Toys,4,2
P40490,0.4577154942143579,0.3720297788569159,0.5965886323479441,0.2829519943908005,Food,2,0
P98739,0.52397950421456,0.3903899046114822,0.4893560491339243,0.2126440510465336,Electronics,1,3
P79123,0.22503053328161,0.4232618252710506,0.4653120870837887,0.2292602615703559,Furniture,3,4
P59806,0.2645951407867873,0.3719002723278062,0.4693310505486464,0.2628933800578732,Food,2,0
P19907,0.5504828975847258,0.4068223119295808,0.557225417831847,0.1837384421116812,Furniture,3,4
P37906,0.5344145028629212,0.4467967959245942,0.6343942115443943,0.115607898466914,Electronics,1,3
P08931,0.3527747579129299,0.4627141087908031,0.0161011907246284,0.2724134600087566,Food,2,0
P48801,0.3279287867995261,0.4912253090972704,0.5897842482340065,0.6128290535064845,Toys,4,2
P57312,0.6960775170731897,0.4229909715989146,0.3927082667796628,0.3803795140044054,Toys,4,2
P45699,0.357009744349744,0.0705398391596128,0.4851986061084906,0.0162746202350985,Food,2,0
P44144,0.55000658064442,0.6000731307163896,0.7459997395586783,0.248327335319237,Toys,4,2
P19399,0.3818162196248303,0.381456455887643,0.259432996501225,0.2635975176839759,Electronics,1,3
P82543,0.483690078214623,0.2032829168128163,0.6764740776919732,0.519469009881538,Furniture,3,4
P05730,0.4413116616091372,0.368888968296563,0.7084196485781692,0.2247582608871625,Furniture,3,4
P04935,0.2175877284979646,0.2945637255430159,0.7783632206652354,0.4647386374476394,Clothing,0,1
P96550,0.5065358778581724,0.5042220224573323,0.4302532392448496,0.167848340051046,Clothing,0,1
P77816,0.4246033006112587,0.3904119408931208,0.8167966797772063,0.1697277732778079,Toys,4,2
P73616,0.6600876276498252,0.3213084905403352,0.6156672436244618,0.2812219271162415,Electronics,1,3
P42921,0.5359944639614274,0.2486771759664124,0.3856605327689698,0.1298248884944886,Food,2,0
P49439,0.3671525686940132,0.4976065617242314,0.5326925253798681,0.4644526209389703,Toys,4,2
P61659,0.5376375825131164,0.4227630769067014,0.4859698144699965,0.311553891185154,Food,2,0
P04065,0.6483107765262044,0.6105238362223621,0.6731849315438185,0.1875662816100926,Furniture,3,4
P58648,0.4888338132011389,0.3831367464383184,0.6404398938707268,0.5491351315986122,Clothing,0,1
P65065,0.4489775077131019,0.6391124426257252,0.5606558850048501,0.196930947389089,Clothing,0,1
P17393,0.5884440221711666,0.4021211991949924,0.7587229770732646,0.2525326015516148,Clothing,0,1
P14057,0.7898137364493475,0.3544741966726112,0.4123238331892859,0.1336198412782082,Food,2,0
P88864,0.3832337121809919,0.2535373833017963,0.6036916409631676,0.2438148132507246,Clothing,0,1
P11813,0.533595201401384,0.2268520132360834,0.7883884826157821,0.2786032069639532,Clothing,0,1
P86778,0.3853826674782076,0.5117272522986726,0.3735801252084179,0.1611930039496658,Toys,4,2
P48821,0.3983332120777553,0.490756422141157,0.3694663500331592,0.4279399499899882,Clothing,0,1
P80176,0.3423952357345468,0.2431988717677343,0.5097182880272524,0.0171490809734156,Furniture,3,4
P18585,0.5726496054092709,0.4227936630057131,0.4600206922829399,0.2832058081681075,Food,2,0
P99209,0.4431156077388484,0.3889856549176955,0.1473676470719085,0.7294674221545592,Clothing,0,1
P17101,0.5211684280186942,0.6474523739060607,0.4057941378589559,0.2541007878039813,Toys,4,2
P23357,0.35320211365732,0.3083222994685176,0.4350029011477327,0.4040368681281384,Furniture,3,4
P06115,0.7435770317708656,0.347355868813222,0.3744819212042196,0.3721308758705549,Food,2,0
P41828,0.4628801432020478,0.6139282037392407,0.380395501270332,0.1376289935206225,Toys,4,2
P43569,0.4669153241533712,0.399687324119048,0.5568426781899605,0.2944888697539104,Toys,4,2
P12824,0.621577132341992,0.4357070237766044,0.4677720160730227,0.2676615395890999,Toys,4,2
P81954,0.2525737699310562,0.3144900547110907,0.4708163595491975,0.3526226606893253,Electronics,1,3
P77684,0.5173789919422492,0.4156323603194237,0.6252123929172734,0.4171544741291272,Clothing,0,1
P78829,0.5006124361442857,0.3999589338864096,0.3265292182453577,0.2085257276228632,Furniture,3,4
P75143,0.362035565312046,0.3441311319194672,0.4216749780218894,0.2348951417052941,Furniture,3,4
P13560,0.3458408754943635,0.4025549766257124,0.4143075668482144,0.0759908136344236,Electronics,1,3
P41905,0.3285251192960625,0.6438440454920612,0.4177759431711851,0.1516271741918742,Furniture,3,4
P56332,0.2493695662938852,0.4045925050529011,0.6876444873091969,0.2850129055092646,Electronics,1,3
P95165,0.5154327166399305,0.3966450518871589,0.3538909746146998,0.0696869065429308,Clothing,0,1
P18851,0.328377228183724,0.431244517702301,0.5646984487356206,0.1734511797484047,Electronics,1,3
P91168,0.1435842350602944,0.4096257357867768,0.4889404849897049,0.2102484176869879,Electronics,1,3
P26706,0.2796382308155591,0.5075020530385099,0.2829399069159271,0.3508329822265723,Electronics,1,3
P34953,0.3372315350100996,0.6326099177380606,0.8096027442888,0.0441159479561718,Electronics,1,3
P61812,0.548151768236628,0.430766628528987,0.4889404849897049,0.0996611999459388,Electronics,1,3
P78189,0.3733695044738435,0.4066665128292192,0.4084461393874507,0.2609856101627501,Furniture,3,4
P71958,0.5466591205466985,0.4285626222568746,0.4630105388747362,0.1452187277420735,Electronics,1,3
P30748,0.3258345296291469,0.4112508006369245,0.4518646603208306,0.3937285807788651,Food,2,0
P31310,0.5960051716922208,0.5665194556980874,0.4496615020852367,0.6952360650852465,Clothing,0,1
P32936,0.6112492083908029,0.4935564239292316,0.3857157628570415,0.2438148132507246,Clothing,0,1
P93179,0.5920420532266278,0.4781778960523885,0.4273708199979699,0.2560326056827842,Food,2,0
P87695,0.5493675654555592,0.3327366281168273,0.5158213096178095,0.0431374722352285,Furniture,3,4
P44453,0.439866934501977,0.324350230387561,0.30142714856696,0.2710163287514707,Clothing,0,1
P81501,0.7990537443322994,0.612647220534968,0.351098130031799,0.3085082094098314,Electronics,1,3
P71800,0.6599978951687642,0.5068103440249845,0.6791669585763622,0.1836158413386922,Food,2,0
P85917,0.1928842415596396,0.4499739655064976,0.4659952188403629,0.2489357691914566,Furniture,3,4
P91279,0.5902568116507027,0.4277234082951754,0.3387310091082687,0.5331845645494281,Furniture,3,4
P79305,0.4914680933665498,0.4474923238557579,0.5324850958784669,0.3621441129155351,Toys,4,2
P15105,0.418589332174099,0.5635893240510153,0.4811151535667626,0.1984286545196789,Clothing,0,1
P63522,0.7824797039020331,0.2378971863555722,0.6081615522583708,0.0366450302883772,Clothing,0,1
P03213,0.4656011409267115,0.4258011309226295,0.6252339086502281,0.2706332734200441,Clothing,0,1
P12117,0.4234198553747617,0.5608550589359527,0.3926812331894043,0.5314211834016953,Furniture,3,4
P67773,0.4542412172771652,0.301663470914517,0.4552285092396419,0.0245090839556572,Electronics,1,3
P20880,0.6452965439420875,0.331677963128005,0.507586899258655,0.0888548141041189,Clothing,0,1
P11445,0.606647765848594,0.3450833735189346,0.6221741759853484,0.3678817973346386,Electronics,1,3
P83285,0.4154802568493855,0.3571089517850558,0.3914540011985298,0.1752055963089548,Clothing,0,1
P57579,0.3669964445873319,0.5541499584757251,0.4659952188403629,0.2773529848277477,Furniture,3,4
P87356,0.5163082814554567,0.3009036226578465,0.5743659304893098,0.2908913619593203,Food,2,0
P29190,0.7415057810831452,0.3895882407675804,0.6065251337886599,0.1673861250651251,Food,2,0
P14938,0.5116202503456797,0.3678357138090445,0.289701371227521,0.1384925043683067,Furniture,3,4
P06012,0.4702917059556459,0.4529232693019728,0.2355873949496943,0.2347946851371981,Clothing,0,1
P25356,0.379343899277183,0.4654365514601477,0.2615963285700335,0.2812219271162415,Electronics,1,3
P80682,0.4892615925427589,0.3416887871061022,0.398071558858961,0.152433593908276,Clothing,0,1
P47633,0.3831680622557885,0.361569594065024,0.369867071115921,0.262458106035789,Furniture,3,4
P23169,0.622420313191436,0.5068360797002955,0.3480509744382836,0.2902988112249769,Furniture,3,4
P62419,0.4893087792994726,0.5711461968275546,0.1443009176092085,0.2835924706452874,Clothing,0,1
P44853,0.4416193283655951,0.1786595538888362,0.3251248794112882,0.4389263645087275,Furniture,3,4
P68524,0.4601201083867623,0.5262110295521517,0.6858645672820192,0.289877285447076,Furniture,3,4
P29797,0.275114018638836,0.3168964522951508,0.4401555859818195,0.2790088825963425,Food,2,0
P12810,0.5217933817642842,0.2070793625328284,0.7629227375381111,0.4922589981156801,Food,2,0
P87497,0.3694549571481569,0.5170888196033915,0.6347962739746266,0.4185287971405266,Furniture,3,4
P24285,0.4244092368241813,0.5670613551509157,0.4935089422866689,0.2888513287259264,Electronics,1,3
P00010,0.3226873043921827,0.1789966306028693,0.2255354595576349,0.2869213289252055,Clothing,0,1
P02691,0.4023152081292889,0.4016431026986426,0.3983441350597389,0.2628933800578732,Food,2,0
P46724,0.2828636971846104,0.7160738132246566,0.4659952188403629,0.1961313463193198,Furniture,3,4
P33213,0.3426658950890523,0.4898680787586046,0.5748023786729275,0.2093524313016629,Clothing,0,1
P89107,0.4784000753591668,0.286770622955832,0.4889404849897049,0.3496461518399513,Electronics,1,3
P38974,0.3407472779776619,0.6356687260799198,0.3173397726916219,0.1037524910599147,Toys,4,2
P06892,0.5977793857289336,0.4558622511029249,0.5530728165879969,0.0393467727414108,Toys,4,2
P49127,0.461097746268399,0.2885819391344426,0.2799297836980205,0.4200745774167114,Food,2,0
P37845,0.4500321667398541,0.4047648352304283,0.7685497162196607,0.1611585977457877,Food,2,0
P46546,0.2068176557166205,0.471496379288111,0.5321227825433338,0.3840142121474693,Food,2,0
P83614,0.3913942925021656,0.4762964236046899,0.5696972985641452,0.327679417584361,Electronics,1,3
P54097,0.4863508623595161,0.55723430799321,0.4712692639007143,0.2166060438840098,Toys,4,2
P47336,0.3751893657130216,0.4980043127146218,0.4171889098514,0.300689586210568,Food,2,0
P71037,0.4530615132921448,0.6131027741008221,0.8119919572077707,0.1951153264827565,Toys,4,2
P47740,0.6016068121277446,0.673934767934138,0.5692827209475424,0.1295685041303028,Toys,4,2
P96155,0.4234203558335367,0.3020051663671402,0.7040921892181433,0.303290454906108,Furniture,3,4
P04868,0.2885457150298082,0.3107546756579907,0.3059025722993813,0.24964687391418,Food,2,0
P90920,0.7346350955899907,0.3411452502591778,0.5224367028354757,0.2629206490348058,Food,2,0
P26346,0.3480467434944884,0.392198221891703,0.2201914907678898,0.6080293797372193,Electronics,1,3
P82520,0.7322954498718046,0.4149502104996369,0.3600971489393514,0.4317354992808295,Food,2,0
P69350,0.7100691030176038,0.6182755328456366,0.5182557657772597,0.2711617117000027,Food,2,0
P37377,0.5802585813279822,0.4691731036327559,0.5480704919941022,0.4901718128475844,Clothing,0,1
P74340,0.5203547826583906,0.3736494797380161,0.6526542125988773,0.1361188400701695,Toys,4,2
P34986,0.6498109369381084,0.5817795819582048,0.4644724256867626,0.1868898306716981,Electronics,1,3
